WKT,id,index
"POLYGON ((519183.427962278 191650.998064786,519040.912045867 191538.401451075,519075.927065032 191344.91945577,519253.456092169 191264.035400577,519395.970412114 191376.636695105,519360.956317682 191570.116449744,519183.427962278 191650.998064786))",909,89195da546bffff
"POLYGON ((538203.995669329 167541.798982411,538061.735540728 167428.900644293,538096.837383025 167235.288623302,538274.200503906 167154.578841681,538416.457760085 167267.480534478,538381.354767803 167461.088654334,538203.995669329 167541.798982411))",910,89194ad094bffff
"POLYGON ((511479.691081487 184679.175115835,511336.969740999 184566.402196911,511371.962280657 184372.735511757,511549.677141445 184291.845631706,511692.395548786 184404.621931696,511657.402028485 184598.284730795,511479.691081487 184679.175115835))",911,89195dac133ffff
"POLYGON ((558547.986598345 187888.004432954,558406.29648179 187775.592758341,558441.465183397 187582.497773831,558618.325217529 187501.818505438,558760.012507382 187614.233611124,558724.842606689 187807.324571766,558547.986598345 187888.004432954))",912,89194e60c4fffff
"POLYGON ((517852.898915933 173779.502720743,517710.249399011 173666.582221586,517745.278091736 173472.835182226,517922.956277031 173392.013644685,518065.602288619 173504.938091458,518030.5732245 173698.680492282,517852.898915933 173779.502720743))",913,89194ad8213ffff
"POLYGON ((524366.618196166 175615.048794858,524224.118505442 175502.20697518,524259.167079688 175308.562753051,524436.716811194 175227.764416198,524579.213716173 175340.6096536,524544.163675401 175534.249810238,524366.618196166 175615.048794858))",914,89194ada16bffff
"POLYGON ((552593.681467479 183164.224308005,552451.829930536 183051.693649791,552486.976997873 182858.458489147,552663.978329638 182777.762484402,552805.830739544 182890.302818992,552770.681561632 183083.531676931,552593.681467479 183164.224308005))",915,89194e6e64fffff
"POLYGON ((516732.741198892 192589.894330551,516590.182073189 192477.296175281,516625.190767042 192283.803528142,516802.759890209 192202.913060786,516945.315644069 192315.514769505,516910.306061947 192509.00329722,516732.741198892 192589.894330551))",916,89195da565bffff
"POLYGON ((530760.813881943 174481.487432213,530618.441877763 174368.663106238,530653.516688075 174175.074432041,530830.964846698 174094.314268396,530973.334443886 174207.142031338,530938.258223424 174400.726558398,530760.813881943 174481.487432213))",917,89194ad1173ffff
"POLYGON ((519144.095734203 177458.530251898,519001.493447747 177345.687698686,519036.520038895 177152.01246361,519214.150113506 177071.184030391,519356.749619043 177184.030255143,519321.721822931 177377.701358207,519144.095734203 177458.530251898))",918,89194adb10fffff
"POLYGON ((541427.927275153 182935.165234891,541285.834862011 182822.553041803,541320.943203822 182629.198559172,541498.144990869 182548.459933355,541640.23420612 182661.075059358,541605.124942148 182854.425996619,541427.927275153 182935.165234891))",919,89194e68a27ffff
"POLYGON ((549708.730596801 173132.211042613,549566.758326994 173019.484926525,549601.908233353 172826.086339544,549779.031399864 172745.418061675,549921.00075562 172858.147624619,549885.849858923 173051.542018699,549708.730596801 173132.211042613))",920,89194e6ddc7ffff
"POLYGON ((530924.772321545 199602.667518246,530782.560674842 199490.278281603,530817.612097077 199297.03532854,530994.876296787 199216.185563037,531137.085066542 199328.578213977,531102.032513539 199521.817216243,530924.772321545 199602.667518246))",921,89195db4e0bffff
"POLYGON ((544612.452687265 178823.816323043,544470.408428115 178711.155764296,544505.533852637 178517.77779851,544682.704882243 178437.064389198,544824.746070407 178549.728179658,544789.619331657 178743.102171132,544612.452687265 178823.816323043))",922,89194e6d053ffff
"POLYGON ((511791.891791901 182048.550061047,511649.162736081 181935.733883213,511684.162810127 181742.033641889,511861.890042793 181661.154354846,512004.613945706 181773.97389961,511969.613880847 181967.669012187,511791.891791901 182048.550061047))",923,89195dac8d7ffff
"POLYGON ((560031.182871318 185086.752823539,559889.507098833 184974.301780781,559924.683286577 184781.184703274,560101.536381261 184700.522692961,560243.209290779 184812.97714527,560208.031968587 185006.090198462,560031.182871318 185086.752823539))",924,89194e609d3ffff
"POLYGON ((531242.244184712 198748.848115471,531100.034203577 198636.44617075,531135.087350264 198443.195189463,531312.351492518 198362.350219938,531454.558658683 198474.754712534,531419.504374097 198668.002044265,531242.244184712 198748.848115471))",925,89195db4e2bffff
"POLYGON ((547689.946632452 174406.457643925,547547.939095229 174293.739738554,547583.083258043 174100.335324274,547760.236009459 174019.652605372,547902.240650056 174132.373838523,547867.09543586 174325.774462917,547689.946632452 174406.457643925))",926,89194e6dc47ffff
"POLYGON ((530331.599771298 173255.767249813,530189.210612318 173142.918571622,530224.284698832 172949.307389208,530401.749466975 172868.549596675,530544.1360651 172981.402388698,530509.060626142 173175.00929532,530331.599771298 173255.767249813))",927,89194ad1ec7ffff
"POLYGON ((535372.290805987 188532.524978488,535230.110875487 188419.977657356,535265.185368865 188226.630602273,535442.440892712 188145.834249796,535584.617938116 188258.384799197,535549.542344756 188451.728472925,535372.290805987 188532.524978488))",928,89194e69ec3ffff
"POLYGON ((546723.492560893 168990.98642989,546581.432726762 168878.161638997,546616.571303864 168684.665615068,546793.768917571 168603.99981419,546935.824416334 168716.829087745,546900.685375828 168910.320636314,546723.492560893 168990.98642989))",929,89194ad7593ffff
"POLYGON ((536551.939788651 192782.285115602,536409.811878461 192669.812724807,536444.894451543 192476.5400442,536622.105751151 192395.742161107,536764.230607521 192508.217214425,536729.147097524 192701.487089409,536551.939788651 192782.285115602))",930,89194e695cbffff
"POLYGON ((538832.306774995 162281.349945269,538690.045553769 162168.378354651,538725.148427626 161974.702590855,538902.519623481 161894.005596083,539044.781239239 162006.981959202,539009.673394683 162200.651186702,538832.306774995 162281.349945269))",931,89194ad53dbffff
"POLYGON ((521600.388485887 178295.498618275,521457.845430562 178182.68522993,521492.882870675 177989.047298504,521670.464685782 177908.226479069,521813.004890727 178021.043177976,521777.966081908 178214.677358336,521600.388485887 178295.498618275))",932,89194ada213ffff
"POLYGON ((523530.079792791 182035.874008089,523387.603228128 181923.136498564,523422.647719183 181729.570324615,523600.169801402 181648.745610546,523742.643606954 181761.486625422,523707.597933992 181955.048736578,523530.079792791 182035.874008089))",933,89195da59abffff
"POLYGON ((544401.701850262 179984.019877066,544259.660681532 179871.37664701,544294.784723793 179678.01232005,544471.951118439 179597.294551826,544613.989330748 179709.940972928,544578.864203696 179903.301977778,544401.701850262 179984.019877066))",934,89194e6d6abffff
"POLYGON ((548097.054488102 163217.565826839,547954.982532395 163104.655009202,547990.128048759 162911.107444179,548167.346997676 162830.474087793,548309.416183041 162943.388098174,548274.269189819 163136.932272303,548097.054488102 163217.565826839))",935,89194ad45d3ffff
"POLYGON ((536771.357913909 196049.958957946,536629.249553968 195937.543143731,536664.332400564 195744.322471708,536841.524149241 195663.521741219,536983.629458082 195775.941016251,536948.546069347 195969.1575611,536771.357913909 196049.958957946))",936,89194e6b217ffff
"POLYGON ((531228.414927078 192549.537126838,531086.16349967 192437.026808966,531121.226655031 192243.68884516,531298.542060717 192162.865439514,531440.790518483 192275.379248357,531405.726540211 192468.712972005,531228.414927078 192549.537126838))",937,89195da652bffff
"POLYGON ((524665.954748893 167657.991995339,524523.412495409 167545.009267715,524558.469032007 167351.256503805,524736.069073946 167270.490318607,524878.608850657 167383.476069871,524843.550944553 167577.225082633,524665.954748893 167657.991995339))",938,89194ad8d07ffff
"POLYGON ((533153.099487125 196281.98909391,533010.916624789 196169.560750271,533045.988901475 195976.298827702,533223.24544775 195895.469375153,533365.425515727 196007.90118062,533330.351831802 196201.158976918,533153.099487125 196281.98909391))",939,89195db495bffff
"POLYGON ((550246.764069258 177320.885972989,550104.828369354 177208.235100443,550139.97973465 177014.900155947,550317.06745694 176934.219872891,550459.000142914 177046.874076012,550423.848120521 177240.205231751,550246.764069258 177320.885972989))",940,89194e6c05bffff
"POLYGON ((520456.209390659 189118.181074623,520313.713691396 189005.55255074,520348.738600361 188812.047467672,520526.259911992 188731.174742776,520668.752602328 188843.806635636,520633.726989953 189037.307884549,520456.209390659 189118.181074623))",941,89195da51c3ffff
"POLYGON ((544066.821155594 171087.899475357,543924.718213256 170975.099588882,543959.853094441 170781.607957294,544137.091945124 170700.920114469,544279.192300056 170813.723434056,544244.056146292 171007.21110566,544066.821155594 171087.899475357))",942,89194ad74dbffff
"POLYGON ((512946.973440731 175655.429219142,512804.226786456 175542.510601109,512839.233833757 175348.736464341,513016.988801688 175267.88575163,513159.732643859 175380.809795855,513124.72434523 175574.579809869,512946.973440731 175655.429219142))",943,89194ad905bffff
"POLYGON ((523273.026306723 165446.099578389,523130.438368411 165333.071123296,523165.489473471 165139.271374466,523343.129837819 165058.503747063,523485.71494513 165171.535489475,523450.662519091 165365.331572089,523273.026306723 165446.099578389))",944,89194ad8973ffff
"POLYGON ((519344.288991622 172745.48476128,519201.666343532 172632.554856144,519236.702920879 172438.809677083,519414.363469123 172357.998523352,519556.984188554 172470.931120537,519521.946793986 172664.671689984,519344.288991622 172745.48476128))",945,89194ad806fffff
"POLYGON ((530477.990950163 190408.352097487,530335.708542709 190295.800250377,530370.767564515 190102.423431738,530548.110140464 190021.603317613,530690.389580207 190134.159941355,530655.329345876 190327.532325813,530477.990950163 190408.352097487))",946,89195da612bffff
"POLYGON ((539155.518621658 164088.752640764,539013.270261737 163975.808939872,539048.383877264 163782.164025301,539225.743728528 163701.464536013,539367.996395931 163814.416627351,539332.88235189 164008.057992301,539155.518621658 164088.752640764))",947,89194ad5627ffff
"POLYGON ((555141.774690241 181648.242218639,554999.969936185 181535.698575238,555035.12937723 181342.478867259,555212.095272921 181261.807226228,555353.897332735 181374.354397079,555318.736191128 181567.569681618,555141.774690241 181648.242218639))",948,89194e6e013ffff
"POLYGON ((556745.215248545 189772.731137872,556603.502677129 189660.342547226,556638.659555526 189467.251818256,556815.530355145 189386.553842117,556957.239286485 189498.945559066,556922.08047693 189692.031899214,556745.215248545 189772.731137872))",949,89194e603b3ffff
"POLYGON ((539744.747272333 193098.88416643,539602.685554625 192986.442426879,539637.780361671 192793.206877372,539814.937725677 192712.417656999,539956.996945417 192824.862145543,539921.901126657 193018.093440991,539744.747272333 193098.88416643))",950,89194e6869bffff
"POLYGON ((550797.588296507 190360.920369673,550655.746872632 190248.50428779,550690.888073742 190055.356894502,550867.871736916 189974.629373241,551009.710264595 190087.048803248,550974.568025293 190280.192406514,550797.588296507 190360.920369673))",951,89194e61edbffff
"POLYGON ((557803.289279169 186634.151408578,557661.575262794 186521.712809295,557696.742105782 186328.592097456,557873.624047516 186247.913950787,558015.335184091 186360.355944393,557980.167258735 186553.472690464,557803.289279169 186634.151408578))",952,89194e60e27ffff
"POLYGON ((548107.329613333 169425.866257925,547965.294441001 169313.061916001,548000.433542309 169119.591976208,548177.609138482 169038.930739633,548319.641495474 169151.738574281,548284.501071652 169345.204152895,548107.329613333 169425.866257925))",953,89194ad66d3ffff
"POLYGON ((556216.814038093 191784.197457738,556075.104254011 191671.841187022,556110.258852273 191478.772954322,556287.122073463 191398.064006322,556428.830123399 191510.424105858,556393.675284509 191703.488774624,556216.814038093 191784.197457738))",954,89194e6000bffff
"POLYGON ((537886.210797165 168396.916348333,537743.952561814 168284.032014521,537779.058717729 168090.43182493,537956.424148127 168009.71923883,538098.679983941 168122.606752206,538063.57282477 168316.203538403,537886.210797165 168396.916348333))",955,89194ad082bffff
"POLYGON ((531827.472943832 174884.047604566,531685.125988675 174771.237266654,531720.204839695 174577.666287426,531897.631876936 174496.9097151,532039.975908459 174609.723531485,532004.895879531 174803.290402497,531827.472943832 174884.047604566))",956,89194ad11bbffff
"POLYGON ((529723.193699067 186494.022917099,529580.874269904 186381.399646004,529615.934872809 186187.961044532,529793.31553949 186107.149840168,529935.631941972 186219.776560304,529900.570704455 186413.211035898,529723.193699067 186494.022917099))",957,89195da6aafffff
